"K","phi","m","seed","H","r","it","sampstrat","nsamp","mismatch_mean","mismatch_max","mod1_p","mod2_p","mod1_coeff","mod2_coeff","mod1_sig","mod2_sig","mod_sig"
1,0.5,1,2,0.05,0.3,0,"envgeo",81,0.226670962196594,0.55164479509512,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.05,0.3,0,"rand",144,0.190804943825918,0.540600692282211,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.05,0.3,0,"grid",144,0.206987171231075,0.568273133871102,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.05,0.3,0,"trans",144,0.196501674605717,0.459424053005288,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.05,0.3,0,"envgeo",144,0.204161292012333,0.547757320142982,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.05,0.3,0,"rand",225,0.194522231091844,0.540600692282211,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.05,0.3,0,"grid",225,0.174562269263337,0.518922704982917,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.05,0.3,0,"trans",225,0.186691133791003,0.520634855413592,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.05,0.3,0,"envgeo",225,0.204966822407238,0.666268282830424,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.05,0.3,0,"full",6319,0.197766077085181,0.767735179409724,2.43371399289482e-213,3.10880342869176e-199,0.230969421262617,0.251107855384944,TRUE,TRUE,1
2,0.5,1,2,0.05,0.3,0,"rand",36,0.251656360543991,0.575168478708057,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.05,0.3,0,"grid",36,0.214169097300145,0.426764850859635,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.05,0.3,0,"trans",36,0.214132428269894,0.494270699717495,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.05,0.3,0,"envgeo",36,0.21891771596734,0.562639413780269,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.05,0.3,0,"rand",81,0.223695152402635,0.575168478708057,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.05,0.3,0,"grid",81,0.192436500932285,0.489958278793814,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.05,0.3,0,"trans",81,0.20945304157843,0.471546836620714,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.05,0.3,0,"envgeo",81,0.209437644493666,0.702836020896293,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.05,0.3,0,"rand",144,0.217606884249385,0.575168478708057,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.05,0.3,0,"grid",144,0.189283074107628,0.454555621976014,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.05,0.3,0,"trans",144,0.214312623221336,0.60792316429188,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.05,0.3,0,"envgeo",144,0.208671402850204,0.580931197041654,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.05,0.3,0,"rand",225,0.215414346848551,0.575168478708057,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.05,0.3,0,"grid",225,0.202063592087846,0.591778131071018,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.05,0.3,0,"trans",225,0.199033343323054,0.55697547656764,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.05,0.3,0,"envgeo",225,0.200672967027643,0.595917041361569,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.05,0.3,0,"full",3149,0.191653886288782,0.770813406040487,1.99582659803699e-188,7.4946575248161e-124,0.402560880176345,0.332700816546182,TRUE,TRUE,1
1,1,1,2,0.05,0.3,0,"rand",36,0.160730239189295,0.41472486680795,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.05,0.3,0,"grid",36,0.141195534345338,0.539664274887917,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.05,0.3,0,"trans",36,0.185437576461139,0.465811568714512,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.05,0.3,0,"envgeo",36,0.19928187428318,0.471546836620714,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.05,0.3,0,"rand",81,0.191061873839285,0.41472486680795,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.05,0.3,0,"grid",81,0.201228883517159,0.670686874049937,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.05,0.3,0,"trans",81,0.200810852836503,0.68197547656764,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.05,0.3,0,"envgeo",81,0.193793868663428,0.68197547656764,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.05,0.3,0,"rand",144,0.200772887944475,0.502784093859514,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.05,0.3,0,"grid",144,0.184372757634313,0.539664274887917,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.05,0.3,0,"trans",144,0.192246664274038,0.555071757560521,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.05,0.3,0,"envgeo",144,0.199693631653749,0.770813406040487,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.05,0.3,0,"rand",225,0.195858961655057,0.562639413780269,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.05,0.3,0,"grid",225,0.198330274779899,0.608894118823775,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.05,0.3,0,"trans",225,0.183922925397103,0.616770995296238,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.05,0.3,0,"envgeo",225,0.20997545307942,0.757324398631949,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.05,0.3,0,"full",5529,0.184589904174502,0.702836020896293,0,2.56632745501499e-241,0.358359465749251,0.3567810574047,TRUE,TRUE,1
2,1,1,2,0.05,0.3,0,"rand",36,0.179803019053978,0.381547925453262,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.05,0.3,0,"grid",36,0.17270088018738,0.538202307632439,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.05,0.3,0,"trans",36,0.19278460395476,0.645535106979366,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.05,0.3,0,"envgeo",36,0.191465132538215,0.645535106979366,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.05,0.3,0,"rand",81,0.17017847325691,0.448775420553196,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.05,0.3,0,"grid",81,0.172424845172858,0.431860800138215,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.05,0.3,0,"trans",81,0.18314966262657,0.467330396238257,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.05,0.3,0,"envgeo",81,0.20700504122809,0.574888810196384,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.05,0.3,0,"rand",144,0.17285871355017,0.448775420553196,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.05,0.3,0,"grid",144,0.180012536873143,0.59045659067272,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.05,0.3,0,"trans",144,0.172319538125706,0.645535106979366,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.05,0.3,0,"envgeo",144,0.200312414207957,0.632645496728768,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.05,0.3,0,"rand",225,0.172026779309466,0.448775420553196,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.05,0.3,0,"grid",225,0.180651128840456,0.460114048921081,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.05,0.3,0,"trans",225,0.173785088892985,0.56792161878762,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.05,0.3,0,"envgeo",225,0.196490267249885,0.702836020896293,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.05,0.3,0,"full",3304,0.196936697811987,0.62387485557763,1.23156909330599e-147,1.27394039433531e-153,0.405569470627196,0.444270626795709,TRUE,TRUE,1
1,0.5,0.25,3,0.05,0.3,0,"rand",36,0.200126056175982,0.428196449242347,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.05,0.3,0,"grid",36,0.193201382716516,0.579663264904068,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.05,0.3,0,"trans",36,0.183513973726112,0.426266966401663,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.05,0.3,0,"envgeo",36,0.222199342609885,0.556322686192403,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.05,0.3,0,"rand",81,0.185351646404851,0.487207823622115,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.05,0.3,0,"grid",81,0.204917291575735,0.552348527912497,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.05,0.3,0,"trans",81,0.184482859796789,0.507361891892605,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.05,0.3,0,"envgeo",81,0.208674763134173,0.579663264904068,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.05,0.3,0,"rand",144,0.186530746466159,0.490811806519808,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.05,0.3,0,"grid",144,0.194952767319377,0.52195307557971,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.05,0.3,0,"trans",144,0.181099514158462,0.414536906220065,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.05,0.3,0,"envgeo",144,0.209841965047193,0.52195307557971,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.05,0.3,0,"rand",225,0.188303536775328,0.490811806519808,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.05,0.3,0,"grid",225,0.204378509547573,0.596045673866357,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.05,0.3,0,"trans",225,0.188337017401562,0.483319748025611,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.05,0.3,0,"envgeo",225,0.203225970005949,0.57127791179555,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.05,0.3,0,"full",6271,0.198307181650207,0.784110138551301,8.33460679375863e-279,6.45857930235521e-240,0.394861985038871,0.373689612159255,TRUE,TRUE,1
2,0.5,0.25,3,0.05,0.3,0,"rand",36,0.19415495971841,0.502317709896251,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.05,0.3,0,"grid",36,0.185545014579248,0.563147782560163,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.05,0.3,0,"trans",36,0.157361588454086,0.378969761061872,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.05,0.3,0,"envgeo",36,0.255988182520838,0.503737660983199,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.05,0.3,0,"rand",81,0.199727451714853,0.502317709896251,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.05,0.3,0,"grid",81,0.174138943462594,0.429102978465957,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.05,0.3,0,"trans",81,0.189867906692453,0.507099284147099,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.05,0.3,0,"envgeo",81,0.209395855619485,0.531323887282163,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.05,0.3,0,"rand",144,0.202843782176048,0.588908910784758,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.05,0.3,0,"grid",144,0.195469520276845,0.6363801208498,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.05,0.3,0,"trans",144,0.18467841717289,0.545844669911912,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.05,0.3,0,"envgeo",144,0.209555838340291,0.51335330328736,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.05,0.3,0,"rand",225,0.196431408955448,0.588908910784758,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.05,0.3,0,"grid",225,0.20913209409994,0.740632297638394,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.05,0.3,0,"trans",225,0.185578672336498,0.514701954126018,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.05,0.3,0,"envgeo",225,0.209937879930921,0.58735282196023,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,3,0.05,0.3,0,"full",2900,0.178817569003128,0.711181250434829,2.05033951145331e-172,3.85949743464308e-156,0.446855049672315,0.436113202337583,TRUE,TRUE,1
1,1,0.25,3,0.05,0.3,0,"rand",36,0.181926226521249,0.367707425802708,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,3,0.05,0.3,0,"grid",36,0.182201002125719,0.385315602126299,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,3,0.05,0.3,0,"trans",36,0.162185148665684,0.476002067525618,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,3,0.05,0.3,0,"envgeo",36,0.197459064261784,0.554567067512146,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,3,0.05,0.3,0,"rand",81,0.162642020496588,0.367707425802708,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,3,0.05,0.3,0,"grid",81,0.17658278198412,0.401920836327866,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,3,0.05,0.3,0,"trans",81,0.174252012094019,0.483443068038827,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,3,0.05,0.3,0,"envgeo",81,0.180932342871948,0.564775787446132,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,3,0.05,0.3,0,"rand",144,0.173860591241602,0.585850279657984,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,3,0.05,0.3,0,"grid",144,0.197694556873205,0.471288059133507,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,3,0.05,0.3,0,"trans",144,0.18676738889804,0.483443068038827,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,3,0.05,0.3,0,"envgeo",144,0.202231599849177,0.608586458367143,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,3,0.05,0.3,0,"rand",225,0.176544183889145,0.585850279657984,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,3,0.05,0.3,0,"grid",225,0.179064388233066,0.564775787446132,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,3,0.05,0.3,0,"trans",225,0.190541189450078,0.541629629531922,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,3,0.05,0.3,0,"envgeo",225,0.190805831111289,0.564775787446132,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,3,0.05,0.3,0,"full",5472,0.179043910815088,0.668856871853308,0,1.65128473143049e-207,0.515417837149048,0.357350896098218,TRUE,TRUE,1
2,1,0.25,3,0.05,0.3,0,"rand",36,0.167664492872267,0.360849612325487,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,3,0.05,0.3,0,"grid",36,0.177664269113059,0.506503877020658,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,3,0.05,0.3,0,"trans",36,0.181468866362596,0.424592896332053,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,3,0.05,0.3,0,"envgeo",36,0.207832498841473,0.466363840042116,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,3,0.05,0.3,0,"rand",81,0.166354622482576,0.494632617151866,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,3,0.05,0.3,0,"grid",81,0.172122259356377,0.554386399986008,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,3,0.05,0.3,0,"trans",81,0.191256796078713,0.482508707206662,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,3,0.05,0.3,0,"envgeo",81,0.167361689952101,0.633005247440767,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,3,0.05,0.3,0,"rand",144,0.171349195914164,0.494632617151866,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,3,0.05,0.3,0,"grid",144,0.173912611935612,0.500829022912583,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,3,0.05,0.3,0,"trans",144,0.173175941723139,0.46323587110498,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,3,0.05,0.3,0,"envgeo",144,0.186072184909414,0.497820661655218,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,3,0.05,0.3,0,"rand",225,0.167458117934664,0.494632617151866,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,3,0.05,0.3,0,"grid",225,0.176375529816496,0.497601540815941,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,3,0.05,0.3,0,"trans",225,0.194125336014628,0.534086131209439,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,3,0.05,0.3,0,"envgeo",225,0.186046232279757,0.563756613974619,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.05,0.3,0,"full",3489,0.199743937619387,0.900750107848893,7.22962203580789e-68,4.7682557751075e-34,0.208397328441618,0.13968979764195,TRUE,TRUE,1
1,0.5,1,3,0.05,0.3,0,"rand",36,0.183813020446986,0.394685946914866,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.05,0.3,0,"grid",36,0.17893525761005,0.462673266199614,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.05,0.3,0,"trans",36,0.184719011862328,0.433545910622893,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.05,0.3,0,"envgeo",36,0.236290782531864,0.900750107848893,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.05,0.3,0,"rand",81,0.195782836172686,0.472011317842555,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.05,0.3,0,"grid",81,0.190112535633745,0.459252644582051,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.05,0.3,0,"trans",81,0.194008224979406,0.684900211962542,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.05,0.3,0,"envgeo",81,0.214344269538023,0.900750107848893,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.05,0.3,0,"rand",144,0.2127935101738,0.607508707206662,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.05,0.3,0,"grid",144,0.20321714794227,0.900750107848893,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.05,0.3,0,"trans",144,0.179670656905407,0.684900211962542,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.05,0.3,0,"envgeo",144,0.22519544594249,0.900750107848893,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.05,0.3,0,"rand",225,0.213442156567078,0.607508707206662,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.05,0.3,0,"grid",225,0.192606954583296,0.590396959637258,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.05,0.3,0,"trans",225,0.182272329784571,0.684900211962542,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.05,0.3,0,"envgeo",225,0.218245525589023,0.900750107848893,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.05,0.3,0,"full",6378,0.193877915227529,0.801962561171658,4.73755465406584e-151,9.71902768433277e-137,0.286735665747307,0.138203033642187,TRUE,TRUE,1
2,0.5,1,3,0.05,0.3,0,"rand",36,0.205478325387573,0.571451371214435,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.05,0.3,0,"grid",36,0.219359491729876,0.411889742453026,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.05,0.3,0,"trans",36,0.199141152079309,0.570646877167641,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.05,0.3,0,"envgeo",36,0.233379604571698,0.541836720700032,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.05,0.3,0,"rand",81,0.190879976109354,0.571451371214435,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.05,0.3,0,"grid",81,0.204924351322171,0.594412827451682,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.05,0.3,0,"trans",81,0.193630932562605,0.477987444816323,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.05,0.3,0,"envgeo",81,0.217644256549106,0.551497470683368,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.05,0.3,0,"rand",144,0.187990507415503,0.571451371214435,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.05,0.3,0,"grid",144,0.183552358813633,0.541836720700032,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.05,0.3,0,"trans",144,0.206382797586084,0.609447589803433,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.05,0.3,0,"envgeo",144,0.206244843038344,0.541836720700032,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.05,0.3,0,"rand",225,0.185774304533159,0.571451371214435,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.05,0.3,0,"grid",225,0.194665467353337,0.546261724690481,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.05,0.3,0,"trans",225,0.199642709782223,0.734447589803433,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.05,0.3,0,"envgeo",225,0.203659172570057,0.593398762133863,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.05,0.3,0,"full",3296,0.181643415569132,0.683911442215326,7.516359175494e-150,4.98106542887717e-74,0.369166823236759,0.149167558203281,TRUE,TRUE,1
1,1,1,3,0.05,0.3,0,"rand",36,0.171119963488676,0.391371768636454,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.05,0.3,0,"grid",36,0.180093505307817,0.437576366936992,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.05,0.3,0,"trans",36,0.194116439149255,0.446918631800823,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.05,0.3,0,"envgeo",36,0.222089869806375,0.650750107848893,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.05,0.3,0,"rand",81,0.170727393904011,0.442980455327946,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.05,0.3,0,"grid",81,0.197318300939853,0.474742271769323,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.05,0.3,0,"trans",81,0.187783706876118,0.565064038374625,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.05,0.3,0,"envgeo",81,0.187845507358323,0.650750107848893,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.05,0.3,0,"rand",144,0.169737473309827,0.482508707206662,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.05,0.3,0,"grid",144,0.178793147863873,0.683911442215326,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.05,0.3,0,"trans",144,0.188662656319761,0.62463266123409,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.05,0.3,0,"envgeo",144,0.210225399804018,0.540786561921074,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.05,0.3,0,"rand",225,0.175462773960553,0.482508707206662,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.05,0.3,0,"grid",225,0.177625945479333,0.532139023451628,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.05,0.3,0,"trans",225,0.183857656086964,0.62463266123409,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.05,0.3,0,"envgeo",225,0.204309297520619,0.62463266123409,NA,NA,NA,NA,NA,NA,NA
2,1,1,3,0.05,0.3,0,"full",5616,0.174122169560911,0.739374636960608,4.40625063917109e-221,1.82950136269154e-168,0.339772205486628,0.187557860614266,TRUE,TRUE,1
2,1,1,3,0.05,0.3,0,"rand",36,0.222845784834602,0.465834256524632,NA,NA,NA,NA,NA,NA,NA
2,1,1,3,0.05,0.3,0,"grid",36,0.166761984365169,0.403898451082211,NA,NA,NA,NA,NA,NA,NA
2,1,1,3,0.05,0.3,0,"trans",36,0.164491913738224,0.403949612884729,NA,NA,NA,NA,NA,NA,NA
2,1,1,3,0.05,0.3,0,"envgeo",36,0.218273076946698,0.489542605769862,NA,NA,NA,NA,NA,NA,NA
2,1,1,3,0.05,0.3,0,"rand",81,0.186479853228364,0.465834256524632,NA,NA,NA,NA,NA,NA,NA
2,1,1,3,0.05,0.3,0,"grid",81,0.164597536921944,0.35828459777282,NA,NA,NA,NA,NA,NA,NA
2,1,1,3,0.05,0.3,0,"trans",81,0.179160592788511,0.403949612884729,NA,NA,NA,NA,NA,NA,NA
2,1,1,3,0.05,0.3,0,"envgeo",81,0.185796056856935,0.461109349573089,NA,NA,NA,NA,NA,NA,NA
2,1,1,3,0.05,0.3,0,"rand",144,0.176292803054867,0.465834256524632,NA,NA,NA,NA,NA,NA,NA
2,1,1,3,0.05,0.3,0,"grid",144,0.181006543272343,0.540935596666296,NA,NA,NA,NA,NA,NA,NA
2,1,1,3,0.05,0.3,0,"trans",144,0.180908649427578,0.658880568200294,NA,NA,NA,NA,NA,NA,NA
2,1,1,3,0.05,0.3,0,"envgeo",144,0.195514261579868,0.514391034026038,NA,NA,NA,NA,NA,NA,NA
2,1,1,3,0.05,0.3,0,"rand",225,0.17341655263989,0.465834256524632,NA,NA,NA,NA,NA,NA,NA
2,1,1,3,0.05,0.3,0,"grid",225,0.17443029504253,0.482289156422044,NA,NA,NA,NA,NA,NA,NA
2,1,1,3,0.05,0.3,0,"trans",225,0.181881081639913,0.62463266123409,NA,NA,NA,NA,NA,NA,NA
2,1,1,3,0.05,0.3,0,"envgeo",225,0.18489729241468,0.546780320758929,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,1,0.5,0.3,0,"full",3480,0.147695356303359,0.59463389122414,0,0,0.978415109233731,0.963587896225798,TRUE,TRUE,1
1,0.5,0.25,1,0.5,0.3,0,"rand",36,0.156772959477623,0.311970939207222,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,1,0.5,0.3,0,"grid",36,0.192823621517288,0.436400136054446,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,1,0.5,0.3,0,"trans",36,0.144000706523883,0.271356937604218,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,1,0.5,0.3,0,"envgeo",36,0.145848820064572,0.36447152339362,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,1,0.5,0.3,0,"rand",81,0.155408267772847,0.367434472063254,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,1,0.5,0.3,0,"grid",81,0.154719420172725,0.446971132977143,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,1,0.5,0.3,0,"trans",81,0.144876783410158,0.387389963174356,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,1,0.5,0.3,0,"envgeo",81,0.147825615922308,0.431855585406246,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,1,0.5,0.3,0,"rand",144,0.150131843569807,0.394622046387512,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,1,0.5,0.3,0,"grid",144,0.148421281258716,0.418936564609156,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,1,0.5,0.3,0,"trans",144,0.14474131358325,0.418173946888061,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,1,0.5,0.3,0,"envgeo",144,0.144326566671361,0.475743646808787,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,1,0.5,0.3,0,"rand",225,0.148896795272499,0.450902857965628,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,1,0.5,0.3,0,"grid",225,0.146443488679119,0.450315119439137,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,1,0.5,0.3,0,"trans",225,0.157313086586548,0.489876494112204,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,1,0.5,0.3,0,"envgeo",225,0.142601818874586,0.446971132977143,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,1,0.5,0.3,0,"full",6483,0.137839162402546,0.521467685436128,0,0,0.97564266458912,0.879664666918352,TRUE,TRUE,1
